"main_sector","primary_sector","company_permalink","funding_round_permalink","funding_round_type","funding_round_code","funded_at","raised_amount_usd","name","homepage_url","category_list","other_sectors","status","country_code","state_code","region","city","founded_at","main_sector_value","total_no_of_invs_per_sector","total_amt_inv_per_sector"
"Social..Finance..Analytics..Advertising","Fraud Detection","/organization/revenue-assurance-cvidya","/funding-round/7aa4699da9b1cce8466f737eee404813","venture","C","01-02-2008",1.2e+07,"cVidya","http://www.cvidya.com","Fraud Detection|Software","Software","operating","USA","FL","Ft. Lauderdale","Plantation","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/crushpath","/funding-round/90553462273b7e73aa47eb1d0904845f","venture","A","12-03-2013",6e+06,"Crushpath","http://www.crushpath.com","Advertising|Sales and Marketing","Sales and Marketing","operating","USA","CA","SF Bay Area","San Francisco","01-04-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Fraud Detection","/organization/internet-identity","/funding-round/4bc785a2bdaeed9243c1c572d747cf6f","venture","A","05-11-2013",8e+06,"IID","http://www.internetidentity.com","Fraud Detection|Identity|Security|Spam Filtering","Identity|Security|Spam Filtering","operating","USA","WA","Seattle","Tacoma","01-01-1997",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/addthis","/funding-round/e95ec4994dc4cf0a5afbdc8b1dfc65f5","venture","B","01-02-2007",5500000,"AddThis","http://www.addthis.com","Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media","Analytics|Big Data|File Sharing|Mobile Social|Social Media","operating","USA","VA","""Washington, D.C.""","Vienna","01-01-2004",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Security","/organization/playerlync","/funding-round/afb586c71fd8951509615318d80749f8","venture","A","29-07-2013",10500000,"PlayerLync","http://www.playerlync.com/","Information Security",NA,"operating","USA","CO","Denver","Englewood","01-01-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Customer Service","/organization/ratepoint","/funding-round/04e4fa0a41a98a26ec4d03c300d66c85","venture","B","07-01-2009",1e+07,"RatePoint","http://www.ratepoint.com","Customer Service|Email Marketing|Reputation|Reviews and Recommendations|Small and Medium Businesses|Software|Surveys|Web Hosting","Email Marketing|Reputation|Reviews and Recommendations|Small and Medium Businesses|Software|Surveys|Web Hosting","closed","USA","MA","Boston","Needham","01-09-2006",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Customer Service","/organization/stellaservice","/funding-round/39c075ba06a116f900ce8000d761e3ee","venture","A","02-11-2011",5e+06,"StellaService","http://stellaservice.com","Customer Service|E-Commerce|Online Shopping|Software","E-Commerce|Online Shopping|Software","operating","USA","NY","New York City","New York","01-01-2009",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/chacha","/funding-round/d97a6806a2b7228e2e2c1b64b47295e9","venture","A","01-11-2006",6e+06,"ChaCha","http://www.chacha.com","Advertising|Search","Search","operating","USA","IN","Indianapolis","Carmel","01-12-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Payments","/organization/paymetric","/funding-round/80842c04b915809c7d5ee63e7d1a7e18","venture","B","08-08-2009",8e+06,"Paymetric","http://www.paymetric.com","Payments|Security","Security","operating","USA","GA","Atlanta","Roswell","01-01-1998",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Public Relations","/organization/widemile","/funding-round/e14a4348e0046989f82ad0c0a5b2b101","venture","","01-01-2005",5500000,"Widemile","http://www.widemile.com","Public Relations",NA,"acquired","USA","WA","Seattle","Seattle","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Android","/organization/icebreaker-health","/funding-round/1900ec86d4bd344cc107e178ccabe50d","venture","","15-08-2015",6596565,"Icebreaker Health","http://icebreakerhealth.com/","Android|iOS|Medical|Technology","iOS|Medical|Technology","operating","USA","CA","SF Bay Area","San Francisco","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Technology","/organization/broad-daylight","/funding-round/1591ae2c8ba4c9b930fc9c20ec195dd3","venture","C","21-08-2001",5400000,"Broad Daylight","","Information Technology|Services|Software","Services|Software","closed","USA","CA","SF Bay Area","Santa Clara","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","PaaS","/organization/shippable","/funding-round/e88c9a48b2e660b8ba632ef638135727","venture","A","06-11-2014",8e+06,"Shippable","https://www.shippable.com/","PaaS|SaaS|Software","SaaS|Software","operating","USA","WA","Seattle","Seattle","01-01-2013",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Fraud Detection","/organization/telesign-corporation","/funding-round/a426b76737d05d7e2e9359e1af36be60","venture","B","03-07-2014",9e+06,"TeleSign Corporation","http://www.telesign.com","Fraud Detection|Identity|Information Security|Information Technology|Messaging|Mobile|Online Identity|Security","Identity|Information Security|Information Technology|Messaging|Mobile|Online Identity|Security","operating","USA","CA","Los Angeles","Marina Del Rey","01-01-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Payments","/organization/paymetric","/funding-round/7aeaa9897d384e9e57dcb806485f6803","venture","A","26-01-2005",7e+06,"Paymetric","http://www.paymetric.com","Payments|Security","Security","operating","USA","GA","Atlanta","Roswell","01-01-1998",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/brand-net","/funding-round/867d8075a414e312d93fbfe29703a7f9","venture","C","22-06-2010",1.4e+07,"Brand.net","http://www.brand.net","Advertising",NA,"acquired","USA","CA","SF Bay Area","San Mateo","01-01-2007",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Android","/organization/magisto","/funding-round/2bd83ecb1d1fa7fca5921fc7b68a8be9","venture","A","20-09-2011",5500000,"Magisto","http://www.magisto.com","Android|Apps|Curated Web|iOS|iPhone|Video|Video Editing","Apps|Curated Web|iOS|iPhone|Video|Video Editing","operating","USA","CA","SF Bay Area","Menlo Park","19-09-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Infrastructure","/organization/bladelogic","/funding-round/16aed48ffca1440760759300ae17b99a","venture","D","14-09-2005",7e+06,"BladeLogic","http://www.bladelogic.com","Infrastructure|Software","Software","acquired","USA","TX","Houston","Houston","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Innovation Engineering","/organization/liquiglide","/funding-round/8b3e7da46005d9e70232a6a17abb420f","venture","","09-03-2015",7e+06,"LiquiGlide","http://www.liquiglide.com","Innovation Engineering|Social Innovation|Utilities","Social Innovation|Utilities","operating","USA","MA","Boston","Cambridge","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/greystripe","/funding-round/d4ff6aa992d687daf9c23c091cb5e830","venture","C","14-11-2008",7507724,"Greystripe","http://greystripe.com","Advertising|Media","Media","acquired","USA","CA","SF Bay Area","San Francisco","01-01-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Customer Service","/organization/talkdesk","/funding-round/ead3426a85feb2567408dda84a1f7caa","venture","A","07-10-2015",6e+06,"Talkdesk","http://talkdesk.com","Customer Service|Customer Support Tools|SaaS|Sales and Marketing","Customer Support Tools|SaaS|Sales and Marketing","operating","USA","CA","SF Bay Area","San Francisco","10-10-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Technology","/organization/h5-technologies","/funding-round/d020c6db30645bd5af9eb5c972a07ef2","venture","B","07-02-2003",6500000,"H5 Technologies","","Information Technology|Law Enforcement|Legal|Software","Law Enforcement|Legal|Software","operating","USA","CA","SF Bay Area","San Francisco","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Public Relations","/organization/livebooks","/funding-round/e983eb3f60561facdc0ab856994e11d3","venture","A","04-11-2009",5e+06,"liveBooks","http://livebooks.com","Public Relations",NA,"operating","USA","CA","SF Bay Area","Sausalito","01-04-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Public Relations","/organization/open-range-communications","/funding-round/7fd2137d336aef73d61f931abbafcee7","venture","","11-05-2011",1e+07,"Open Range Communications","http://www.openrangecomm.com","Public Relations",NA,"closed","USA","CO","Denver","Greenwood Village","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Android","/organization/swype","/funding-round/77d033e11eac98053f655a1f4a8876ea","venture","B","15-12-2009",5600000,"Swype","http://www.swype.com","Android|Apps|Software","Apps|Software","acquired","USA","WA","Seattle","Seattle","01-01-2002",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Android","/organization/pong-research-corporation","/funding-round/9a7bb47dcf97827d7f84cc5a2a518d4d","venture","","29-07-2013",5e+06,"Pong Research Corporation","http://www.pongcase.com/","Android|iPad|iPhone|Mobile|NFC","iPad|iPhone|Mobile|NFC","operating","USA","VA","""Washington, D.C.""","Leesburg","01-01-2008",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Security","/organization/wombat-security-technologies","/funding-round/a4836afd16295317296c76723d78de43","venture","B","10-07-2014",6730000,"Wombat Security Technologies","http://www.wombatsecurity.com","Information Security|Software","Software","operating","USA","PA","Pittsburgh","Pittsburgh","01-01-2008",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Security","/organization/ortega-infosystems","/funding-round/2ec197c1d8ea38889d0bb963cb53a889","venture","C","05-12-2002",11800000,"Ortega InfoSystems","","Information Security|Software","Software","closed","USA","CA","SF Bay Area","Santa Clara","01-01-1998",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Fraud Detection","/organization/revenue-assurance-cvidya","/funding-round/6aa7195ec4274b6173269b9bcc6914b7","venture","B","01-06-2004",1e+07,"cVidya","http://www.cvidya.com","Fraud Detection|Software","Software","operating","USA","FL","Ft. Lauderdale","Plantation","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Public Relations","/organization/the-feedroom","/funding-round/4fdf3dadfffe2913c4205e9429200d69","venture","C","15-09-2002",5e+06,"The FeedRoom","http://www.feedroom.com","Public Relations",NA,"acquired","USA","NY","New York City","New York","01-09-1999",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Android","/organization/digby","/funding-round/794e317528823c813f8c59f9d42eea8f","venture","C","18-04-2011",8043749,"Digby","http://www.digby.com","Android|App Marketing|iPhone|Mobile|Software","App Marketing|iPhone|Mobile|Software","acquired","USA","TX","Austin","Austin","01-01-2006",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Collaboration","/organization/crowdcast","/funding-round/ec55a3abb3c377d2be53df7d1bc21a87","venture","A","10-06-2010",6e+06,"Crowdcast","http://crowdcast.com","Collaboration|Software","Software","acquired","USA","CA","SF Bay Area","San Francisco","01-01-2007",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Customer Service","/organization/stellaservice","/funding-round/b826c903e37e572a26f88567d55b88a8","venture","C","15-07-2015",1.5e+07,"StellaService","http://stellaservice.com","Customer Service|E-Commerce|Online Shopping|Software","E-Commerce|Online Shopping|Software","operating","USA","NY","New York City","New York","01-01-2009",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Services","/organization/twitter","/funding-round/38629729dfdaaf6393d5c64575b1b302","venture","E","08-01-2010",5166511,"Twitter","http://www.twitter.com/","Information Services|Messaging|MicroBlogging|Service Providers|SMS|Software","Messaging|MicroBlogging|Service Providers|SMS|Software","ipo","USA","CA","SF Bay Area","San Francisco","21-03-2006",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Collaboration","/organization/hall","/funding-round/1258d68115de0f4282a551b630d60f2f","venture","A","23-07-2013",5500000,"Hall","https://hall.com","Collaboration|Enterprises|Messaging|Mobile","Enterprises|Messaging|Mobile","acquired","USA","CA","SF Bay Area","San Francisco","01-01-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Infrastructure","/organization/layer","/funding-round/3f643912ce1051200448fb7eeda3d2c2","venture","A","07-05-2014",14500000,"Layer","http://layer.com","Infrastructure|Messaging","Messaging","operating","USA","CA","SF Bay Area","San Francisco","01-03-2013",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Services","/organization/intellibridge-corporation","/funding-round/e3fdcb8b36429ef0be3a4bde8c009c1b","venture","A","29-03-2001",9900000,"Intellibridge Corporation","","Information Services|Services","Services","operating","USA","DC","""Washington, D.C.""","Washington","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Payments","/organization/karmic-labs","/funding-round/665a5822fcc70a680ebcf445382674f2","venture","A","08-07-2015",5e+06,"Karmic Labs","https://karmiclabs.com","Payments",NA,"operating","USA","CA","SF Bay Area","San Francisco","01-04-2013",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Payments","/organization/paymetric","/funding-round/2aff87fd2194dd56fa529fc24237a38e","venture","","01-01-2009",1.1e+07,"Paymetric","http://www.paymetric.com","Payments|Security","Security","operating","USA","GA","Atlanta","Roswell","01-01-1998",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Services","/organization/xylo-inc","/funding-round/87e1789e1952790fefb861557d1b513d","venture","A","14-09-1999",5e+06,"""Xylo, Inc""","","Information Services|Information Technology|Services|Technology","Information Technology|Services|Technology","acquired","USA","WA","Seattle","Bellevue","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Collaboration","/organization/worldmate","/funding-round/a490d8b967e6280eed7143bb82bcc49f","venture","C","29-10-2008",8e+06,"WorldMate","http://www.worldmate.com","Collaboration|Hotels|Mobile|News|Real Time|Social Media|Travel","Hotels|Mobile|News|Real Time|Social Media|Travel","acquired","USA","CA","SF Bay Area","San Francisco","01-01-2000",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Technology","/organization/prostor-systems","/funding-round/909e3a72c669460fca6225828d3321fd","venture","B","14-06-2006",12200000,"ProStor Systems","http://www.prostorsystems.com","Information Technology|Manufacturing|Storage","Manufacturing|Storage","acquired","USA","CO","Denver","Boulder","01-05-2004",1,1912,16680695048
"Social..Finance..Analytics..Advertising","PaaS","/organization/circle-ci","/funding-round/9e10269bb059d293287ec3c1055f1e4a","venture","A","07-02-2014",6e+06,"CircleCI","http://circleci.com","PaaS|Software|Testing|Web Development","Software|Testing|Web Development","operating","USA","CA","SF Bay Area","San Francisco","01-09-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Android","/organization/digby","/funding-round/6da8c05de333c9748e5228024fbde8fe","venture","B","28-10-2008",5500000,"Digby","http://www.digby.com","Android|App Marketing|iPhone|Mobile|Software","App Marketing|iPhone|Mobile|Software","acquired","USA","TX","Austin","Austin","01-01-2006",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Collaboration","/organization/adapx","/funding-round/bdf8e135302fde0555f7c84b1732f153","venture","A","05-12-2007",1e+07,"Adapx","http://www.adapx.com","Collaboration|Enterprises|Software","Enterprises|Software","operating","USA","WA","Seattle","Seattle","01-01-1999",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Infrastructure","/organization/bladelogic","/funding-round/ea36628cd4b4cfb4544f03bd1099a8df","venture","B","27-01-2003",1e+07,"BladeLogic","http://www.bladelogic.com","Infrastructure|Software","Software","acquired","USA","TX","Houston","Houston","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Collaboration","/organization/timebridge","/funding-round/4914852c36e8eb4faad5080a3764a281","venture","B","11-05-2009",5e+06,"TimeBridge","http://www.timebridge.com","Collaboration|Curated Web|Meeting Software|Online Scheduling","Curated Web|Meeting Software|Online Scheduling","acquired","USA","CA","SF Bay Area","Mountain View","01-05-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Customer Service","/organization/stellaservice","/funding-round/910deb928673872a8e2f699df85b0525","venture","B","27-02-2013",1.5e+07,"StellaService","http://stellaservice.com","Customer Service|E-Commerce|Online Shopping|Software","E-Commerce|Online Shopping|Software","operating","USA","NY","New York City","New York","01-01-2009",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Customer Service","/organization/think-passenger","/funding-round/d560744e892cb10360e2ffe81962557d","venture","","06-10-2010",7500000,"Think Passenger","http://thinkpassenger.com","Customer Service|Market Research|Sales and Marketing|Social Media|Technology","Market Research|Sales and Marketing|Social Media|Technology","operating","USA","CA","Los Angeles","Los Angeles","01-01-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Payments","/organization/princeton-ecom","/funding-round/eb195760499a630c95d8436d13874cb1","venture","","08-09-2003",5e+06,"Princeton eCom","","Payments|Services","Services","operating","USA","NJ","Newark","Princeton","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Technology","/organization/figma","/funding-round/abc69d60a65e4eb367c19c0fe9b87068","venture","A","03-12-2015",1.4e+07,"Figma","http://figma.com","Information Technology|Innovation Management","Innovation Management","operating","USA","CA","SF Bay Area","Palo Alto","01-10-2012",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Information Technology","/organization/exabeam","/funding-round/b532e9f95ab95b7c01bd589ab03e6d5a","venture","A","10-06-2014",1e+07,"Exabeam","http://www.exabeam.com/","Information Technology|Security","Security","operating","USA","CA","SF Bay Area","San Mateo","01-01-2013",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Crowdfunding","/organization/orchard","/funding-round/2a3a130824c6fb32191afa6690bed5e5","venture","A","21-10-2014",1.2e+07,"Orchard Platform","http://www.orchardplatform.com","Crowdfunding|Finance|Finance Technology|FinTech|Marketplaces|Peer-to-Peer","Finance|Finance Technology|FinTech|Marketplaces|Peer-to-Peer","operating","USA","NY","New York City","New York","23-11-2013",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Crowdfunding","/organization/circleup","/funding-round/1155ee1cd66a6ff688751b5ee440052d","venture","B","26-03-2014",1.4e+07,"CircleUp","http://circleup.com","Crowdfunding|Finance|Marketplaces|Venture Capital","Finance|Marketplaces|Venture Capital","operating","USA","CA","SF Bay Area","San Francisco","01-10-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Crowdfunding","/organization/fundrise","/funding-round/785c1f47a7c2e892d4882b33aae29bc0","venture","A","26-09-2014",7e+06,"Fundrise","https://fundrise.com","Crowdfunding|Finance|Finance Technology|FinTech|Investment Management|Real Estate","Finance|Finance Technology|FinTech|Investment Management|Real Estate","operating","USA","DC","""Washington, D.C.""","Washington","01-11-2010",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Crowdsourcing","/organization/synack","/funding-round/1a2cbf2bf173f457fbb2f37ccd0ae5d9","venture","A","24-04-2014",7500000,"Synack","http://www.synack.com","Crowdsourcing|Cyber Security|Data Security|Network Security|Security","Cyber Security|Data Security|Network Security|Security","operating","USA","CA","SF Bay Area","Redwood City","01-01-2013",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/zift-solutions","/funding-round/7252dbfa1aa077bd6006633b3983a335","venture","B","09-09-2015",1.4e+07,"Zift Solutions","http://www.ziftsolutions.com","Advertising|SaaS|Sales and Marketing","SaaS|Sales and Marketing","operating","USA","NC","Raleigh","Durham","01-01-2006",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/apptera","/funding-round/ba74c7f15afa90672dc413c87724fccc","venture","D","19-06-2007",9740000,"Apptera","http://www.apptera.com","Advertising",NA,"acquired","USA","CA","SF Bay Area","Palo Alto","01-01-2001",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/technorati","/funding-round/d2400bc4db2cd024cf6406367562ee5d","venture","B","01-09-2004",6500000,"Technorati","http://technorati.com","Advertising|Technology","Technology","operating","USA","CA","SF Bay Area","San Francisco","01-06-2002",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/technorati","/funding-round/461d196a2eb9d180209d2d7a51d64bf7","venture","D","13-06-2008",7500000,"Technorati","http://technorati.com","Advertising|Technology","Technology","operating","USA","CA","SF Bay Area","San Francisco","01-06-2002",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/sharethrough","/funding-round/d41e91512211aa0635fbc8d5e7c6ed3c","venture","D","29-09-2014",1e+07,"Sharethrough","http://sharethrough.com","Advertising|Brand Marketing|Monetization|Software","Brand Marketing|Monetization|Software","operating","USA","CA","SF Bay Area","San Francisco","01-01-2008",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Crowdsourcing","/organization/testcloud-de","/funding-round/7c4bb192e83dc3c2cf9e958afa1ce426","venture","A","18-11-2015",5e+06,"test IO","https://test.io/","Crowdsourcing|Enterprise Software|SaaS|Testing","Enterprise Software|SaaS|Testing","operating","USA","CA","SF Bay Area","San Francisco","01-08-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/mall-networks","/funding-round/74cf19b636c37c9e81ab1c705fa2d29e","venture","C","01-06-2010",6550000,"Cartera Commerce","http://www.cartera.com","Advertising|Banking|Credit Cards|Discounts|Incentives|Shopping","Banking|Credit Cards|Discounts|Incentives|Shopping","operating","USA","MA","Boston","Lexington","01-01-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/xos-digital","/funding-round/f8bae6f705c14f66e5e8c6c2368bed08","venture","B","12-11-2004",5500000,"XOS Digital","http://www.xosdigital.com","Advertising|Content|Digital Media|Software","Content|Digital Media|Software","operating","USA","MA","Boston","North Billerica","01-01-1999",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/33across","/funding-round/a45d977b48cb54216eb705d59b24ca19","venture","C","19-07-2012",13100000,"33Across","http://www.33across.com","Advertising|Advertising Platforms|Content Discovery|Internet|Social Media|Social Media Platforms|Social Network Media","Advertising Platforms|Content Discovery|Internet|Social Media|Social Media Platforms|Social Network Media","operating","USA","NY","New York City","New York","01-09-2007",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/supersonicads","/funding-round/f9308a53f0d1329b444aaa05590a7bf4","venture","B","21-07-2014",1.5e+07,"Supersonic","http://www.supersonicads.com","Advertising|Mobile|Monetization","Mobile|Monetization","acquired","USA","CA","SF Bay Area","San Bruno","01-01-2009",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/particle-media","/funding-round/2c719799c4052242cb31bcd90e5484e5","venture","A","29-05-2015",10000080,"Particle Media","","Advertising",NA,"operating","USA","CA","SF Bay Area","San Jose","01-01-2008",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/smartling","/funding-round/58e739b7e4c6b4b635e345aca4271699","venture","B","27-07-2011",1e+07,"Smartling","http://smartling.com","B2B|E-Commerce|Enterprise Software","E-Commerce|Enterprise Software","operating","USA","NY","New York City","New York","01-01-2009",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/hivelive","/funding-round/c50d95f159135ec891ac347c7d71e42b","venture","A","27-02-2008",5600000,"HiveLive","http://hivelive.com","B2B|Blogging Platforms|Forums|Networking|Social Media|Web Tools","Blogging Platforms|Forums|Networking|Social Media|Web Tools","acquired","USA","CO","Denver","Boulder","",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/nuorder","/funding-round/4e0482f558b158e6926b2653ff38d3b8","venture","A","01-08-2013",7500000,"NuORDER","http://www.nuorder.com","B2B|E-Commerce|Fashion|Internet|Marketplaces|SaaS|Wholesale","E-Commerce|Fashion|Internet|Marketplaces|SaaS|Wholesale","operating","USA","CA","Los Angeles","West Hollywood","01-08-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/xenon-arc","/funding-round/600ea98cef6ea01036d7f2ad374452b9","venture","","20-12-2010",1.5e+07,"Xenon Arc","http://www.xenonarc.com","B2B|Information Services|Software","Information Services|Software","operating","USA","WA","Seattle","Bellevue","01-09-2010",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/aviso-inc","/funding-round/8a3a62bf9b7659dd7f3d65c5e34a94ca","venture","B","09-04-2015",1.5e+07,"""Aviso, Inc.""","http://www.aviso.com","B2B|Enterprises|Enterprise Software|Finance|Predictive Analytics|Software","Enterprises|Enterprise Software|Finance|Predictive Analytics|Software","operating","USA","CA","SF Bay Area","Palo Alto","01-03-2012",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/snapapp","/funding-round/d0df63cf1bf7a5a6c06df59860ca08ec","venture","A","03-11-2015",1.2e+07,"SnapApp","http://www.snapapp.com","B2B|Content Creators|Contests|Lead Generation|Market Research|Polling|Promotional|Software|Surveys","Content Creators|Contests|Lead Generation|Market Research|Polling|Promotional|Software|Surveys","operating","USA","MA","Boston","Newton","01-09-2010",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Machine Learning","/organization/full-spectrum-laser","/funding-round/008fb5df39dffa4710f93a0def3424e0","venture","","12-11-2014",1e+07,"Full Spectrum Laser","http://fslaser.com/","Machine Learning",NA,"operating","USA","NV","Las Vegas","Las Vegas","01-01-2008",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/vendavo","/funding-round/0f1deded8cf725e29978afdcefda08ee","venture","E","07-09-2005",1.5e+07,"Vendavo","http://www.vendavo.com","B2B|Enterprises|Software","Enterprises|Software","acquired","USA","CA","SF Bay Area","Mountain View","01-01-2000",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/vibrantmedia","/funding-round/f6b6e821a0035957c822b48f72a76926","venture","B","01-11-2005",1.5e+07,"Vibrant Media","http://www.vibrantmedia.com","Advertising|Content Delivery|Mobile Advertising|Online Video Advertising","Content Delivery|Mobile Advertising|Online Video Advertising","operating","USA","NY","New York City","New York","01-07-2000",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/placeiq","/funding-round/c6dc22b36768026fdc43ac9a1c951979","venture","C","10-02-2014",1.5e+07,"PlaceIQ","http://www.placeiq.com","Advertising|Big Data|Information Technology|Mobile","Big Data|Information Technology|Mobile","operating","USA","NY","New York City","New York","01-01-2010",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/ace-metrix","/funding-round/886b72b7c373d4974f4df9dcfd654317","venture","C","29-05-2012",8e+06,"Ace Metrix","http://www.acemetrix.com","Advertising",NA,"operating","USA","CA","Los Angeles","El Segundo","01-01-2007",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/insidevault","/funding-round/5ca0af9053097b49d3300b8299ea794b","venture","","17-09-2015",10300000,"QuanticMind","http://quanticmind.com/","Advertising|Big Data|Big Data Analytics|Call Center Automation|Facebook Applications|Internet Marketing|Mobile|Predictive Analytics|SaaS|Search Marketing|Semantic Search|Social Media Marketing","Big Data|Big Data Analytics|Call Center Automation|Facebook Applications|Internet Marketing|Mobile|Predictive Analytics|SaaS|Search Marketing|Semantic Search|Social Media Marketing","operating","USA","CA","SF Bay Area","Redwood City","01-05-2011",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/flurry","/funding-round/fd8d3bab4d904c3faf25f92553341774","venture","B","12-01-2010",7e+06,"Flurry","http://www.flurry.com","Advertising|Mobile","Mobile","acquired","USA","CA","SF Bay Area","San Francisco","01-01-2005",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/contextweb","/funding-round/bc09d2f38a701e1bf7722e7ca1b07b00","venture","","21-09-2011",1e+07,"ContextWeb","http://www.contextweb.com","Advertising|Analytics|Auctions","Analytics|Auctions","closed","USA","NY","New York City","New York","01-01-2000",1,1912,16680695048
"Social..Finance..Analytics..Advertising","Advertising","/organization/zoove","/funding-round/d739dd2ba8f9c74dca1c3a1a4caa5e41","venture","E","14-05-2013",1.5e+07,"Zoove","http://zoove.com","Advertising|App Marketing|Mobile","App Marketing|Mobile","acquired","USA","NY","New York City","New York","01-03-2004",1,1912,16680695048
"Social..Finance..Analytics..Advertising","B2B","/organization/handshake-5","/funding-round/f16bb0b1262ab2e828cfcfae2fa3dfbc","venture","A","31-03-2014",8e+06,"Handshake","https://www.handshake.com/","B2B|SaaS|Sales Automation","SaaS|Sales Automation","operating","USA","NY","New York City","New York","01-01-2010",1,1912,16680695048
