"Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","request_datetime","drop_datetime","request_day","request_hour"
2531,"Airport",NA,"No Cars Available","12/7/2016 21:16",NA,2016-07-12 21:16:00,NA,"12","21"
2542,"Airport",NA,"No Cars Available","12/7/2016 21:16",NA,2016-07-12 21:16:00,NA,"12","21"
2534,"City",NA,"No Cars Available","12/7/2016 21:18",NA,2016-07-12 21:18:00,NA,"12","21"
2539,"Airport",NA,"No Cars Available","12/7/2016 21:19",NA,2016-07-12 21:19:00,NA,"12","21"
2533,"Airport",NA,"No Cars Available","12/7/2016 21:19",NA,2016-07-12 21:19:00,NA,"12","21"
2558,"Airport",NA,"No Cars Available","12/7/2016 21:21",NA,2016-07-12 21:21:00,NA,"12","21"
2550,"Airport",NA,"No Cars Available","12/7/2016 21:21",NA,2016-07-12 21:21:00,NA,"12","21"
2547,"Airport",NA,"No Cars Available","12/7/2016 21:22",NA,2016-07-12 21:22:00,NA,"12","21"
2538,"Airport",NA,"No Cars Available","12/7/2016 21:22",NA,2016-07-12 21:22:00,NA,"12","21"
2557,"Airport",NA,"No Cars Available","12/7/2016 21:23",NA,2016-07-12 21:23:00,NA,"12","21"
2563,"Airport",NA,"No Cars Available","12/7/2016 21:24",NA,2016-07-12 21:24:00,NA,"12","21"
2548,"Airport",NA,"No Cars Available","12/7/2016 21:24",NA,2016-07-12 21:24:00,NA,"12","21"
2551,"Airport",NA,"No Cars Available","12/7/2016 21:26",NA,2016-07-12 21:26:00,NA,"12","21"
2555,"Airport",NA,"No Cars Available","12/7/2016 21:28",NA,2016-07-12 21:28:00,NA,"12","21"
2549,"Airport",NA,"No Cars Available","12/7/2016 21:28",NA,2016-07-12 21:28:00,NA,"12","21"
2554,"Airport",NA,"No Cars Available","12/7/2016 21:30",NA,2016-07-12 21:30:00,NA,"12","21"
2566,"Airport",NA,"No Cars Available","12/7/2016 21:31",NA,2016-07-12 21:31:00,NA,"12","21"
2562,"Airport",NA,"No Cars Available","12/7/2016 21:32",NA,2016-07-12 21:32:00,NA,"12","21"
2571,"Airport",NA,"No Cars Available","12/7/2016 21:32",NA,2016-07-12 21:32:00,NA,"12","21"
2565,"Airport",NA,"No Cars Available","12/7/2016 21:32",NA,2016-07-12 21:32:00,NA,"12","21"
2575,"Airport",NA,"No Cars Available","12/7/2016 21:33",NA,2016-07-12 21:33:00,NA,"12","21"
2568,"Airport",NA,"No Cars Available","12/7/2016 21:34",NA,2016-07-12 21:34:00,NA,"12","21"
2570,"Airport",NA,"No Cars Available","12/7/2016 21:34",NA,2016-07-12 21:34:00,NA,"12","21"
2564,"Airport",NA,"No Cars Available","12/7/2016 21:35",NA,2016-07-12 21:35:00,NA,"12","21"
2581,"Airport",NA,"No Cars Available","12/7/2016 21:35",NA,2016-07-12 21:35:00,NA,"12","21"
2576,"Airport",NA,"No Cars Available","12/7/2016 21:36",NA,2016-07-12 21:36:00,NA,"12","21"
2579,"Airport",NA,"No Cars Available","12/7/2016 21:38",NA,2016-07-12 21:38:00,NA,"12","21"
2574,"Airport",NA,"No Cars Available","12/7/2016 21:38",NA,2016-07-12 21:38:00,NA,"12","21"
2577,"Airport",NA,"No Cars Available","12/7/2016 21:38",NA,2016-07-12 21:38:00,NA,"12","21"
2580,"Airport",NA,"No Cars Available","12/7/2016 21:39",NA,2016-07-12 21:39:00,NA,"12","21"
2583,"Airport",NA,"No Cars Available","12/7/2016 21:41",NA,2016-07-12 21:41:00,NA,"12","21"
2573,"Airport",NA,"No Cars Available","12/7/2016 21:42",NA,2016-07-12 21:42:00,NA,"12","21"
2578,"Airport",NA,"No Cars Available","12/7/2016 21:42",NA,2016-07-12 21:42:00,NA,"12","21"
2590,"Airport",NA,"No Cars Available","12/7/2016 21:42",NA,2016-07-12 21:42:00,NA,"12","21"
2585,"Airport",NA,"No Cars Available","12/7/2016 21:42",NA,2016-07-12 21:42:00,NA,"12","21"
2594,"Airport",NA,"No Cars Available","12/7/2016 21:44",NA,2016-07-12 21:44:00,NA,"12","21"
2586,"Airport",NA,"No Cars Available","12/7/2016 21:45",NA,2016-07-12 21:45:00,NA,"12","21"
2587,"Airport",NA,"No Cars Available","12/7/2016 21:45",NA,2016-07-12 21:45:00,NA,"12","21"
2595,"Airport",NA,"No Cars Available","12/7/2016 21:49",NA,2016-07-12 21:49:00,NA,"12","21"
2599,"Airport",NA,"No Cars Available","12/7/2016 21:51",NA,2016-07-12 21:51:00,NA,"12","21"
2592,"Airport",NA,"No Cars Available","12/7/2016 21:52",NA,2016-07-12 21:52:00,NA,"12","21"
2600,"Airport",NA,"No Cars Available","12/7/2016 21:55",NA,2016-07-12 21:55:00,NA,"12","21"
2602,"Airport",NA,"No Cars Available","12/7/2016 21:56",NA,2016-07-12 21:56:00,NA,"12","21"
2601,"Airport",NA,"No Cars Available","12/7/2016 21:56",NA,2016-07-12 21:56:00,NA,"12","21"
2607,"Airport",NA,"No Cars Available","12/7/2016 21:59",NA,2016-07-12 21:59:00,NA,"12","21"
2612,"Airport",NA,"No Cars Available","12/7/2016 22:02",NA,2016-07-12 22:02:00,NA,"12","22"
2605,"Airport",NA,"No Cars Available","12/7/2016 22:03",NA,2016-07-12 22:03:00,NA,"12","22"
2606,"Airport",NA,"No Cars Available","12/7/2016 22:03",NA,2016-07-12 22:03:00,NA,"12","22"
2611,"Airport",NA,"No Cars Available","12/7/2016 22:04",NA,2016-07-12 22:04:00,NA,"12","22"
2614,"Airport",NA,"No Cars Available","12/7/2016 22:05",NA,2016-07-12 22:05:00,NA,"12","22"
2610,"Airport",NA,"No Cars Available","12/7/2016 22:06",NA,2016-07-12 22:06:00,NA,"12","22"
2615,"Airport",NA,"No Cars Available","12/7/2016 22:06",NA,2016-07-12 22:06:00,NA,"12","22"
2616,"Airport",NA,"No Cars Available","12/7/2016 22:07",NA,2016-07-12 22:07:00,NA,"12","22"
2618,"Airport",NA,"No Cars Available","12/7/2016 22:07",NA,2016-07-12 22:07:00,NA,"12","22"
2620,"Airport",NA,"No Cars Available","12/7/2016 22:08",NA,2016-07-12 22:08:00,NA,"12","22"
2623,"Airport",NA,"No Cars Available","12/7/2016 22:09",NA,2016-07-12 22:09:00,NA,"12","22"
2626,"Airport",NA,"No Cars Available","12/7/2016 22:11",NA,2016-07-12 22:11:00,NA,"12","22"
2619,"Airport",NA,"No Cars Available","12/7/2016 22:11",NA,2016-07-12 22:11:00,NA,"12","22"
2617,"Airport",NA,"No Cars Available","12/7/2016 22:11",NA,2016-07-12 22:11:00,NA,"12","22"
2622,"Airport",NA,"No Cars Available","12/7/2016 22:15",NA,2016-07-12 22:15:00,NA,"12","22"
2630,"City",NA,"No Cars Available","12/7/2016 22:15",NA,2016-07-12 22:15:00,NA,"12","22"
2638,"Airport",NA,"No Cars Available","12/7/2016 22:26",NA,2016-07-12 22:26:00,NA,"12","22"
2639,"Airport",NA,"No Cars Available","12/7/2016 22:28",NA,2016-07-12 22:28:00,NA,"12","22"
2634,"City",NA,"No Cars Available","12/7/2016 22:30",NA,2016-07-12 22:30:00,NA,"12","22"
2640,"Airport",NA,"No Cars Available","12/7/2016 22:32",NA,2016-07-12 22:32:00,NA,"12","22"
2649,"City",NA,"No Cars Available","12/7/2016 22:54",NA,2016-07-12 22:54:00,NA,"12","22"
2653,"City",NA,"No Cars Available","12/7/2016 22:59",NA,2016-07-12 22:59:00,NA,"12","22"
2654,"City",NA,"No Cars Available","12/7/2016 23:04",NA,2016-07-12 23:04:00,NA,"12","23"
2652,"Airport",NA,"No Cars Available","12/7/2016 23:07",NA,2016-07-12 23:07:00,NA,"12","23"
2656,"Airport",NA,"No Cars Available","12/7/2016 23:08",NA,2016-07-12 23:08:00,NA,"12","23"
2655,"City",NA,"No Cars Available","12/7/2016 23:11",NA,2016-07-12 23:11:00,NA,"12","23"
2660,"Airport",NA,"No Cars Available","12/7/2016 23:17",NA,2016-07-12 23:17:00,NA,"12","23"
2659,"City",NA,"No Cars Available","12/7/2016 23:22",NA,2016-07-12 23:22:00,NA,"12","23"
2663,"Airport",NA,"No Cars Available","12/7/2016 23:25",NA,2016-07-12 23:25:00,NA,"12","23"
2669,"Airport",NA,"No Cars Available","12/7/2016 23:37",NA,2016-07-12 23:37:00,NA,"12","23"
2670,"Airport",NA,"No Cars Available","12/7/2016 23:39",NA,2016-07-12 23:39:00,NA,"12","23"
2671,"City",NA,"No Cars Available","12/7/2016 23:43",NA,2016-07-12 23:43:00,NA,"12","23"
2673,"Airport",NA,"No Cars Available","12/7/2016 23:43",NA,2016-07-12 23:43:00,NA,"12","23"
2674,"City",NA,"No Cars Available","12/7/2016 23:45",NA,2016-07-12 23:45:00,NA,"12","23"
2678,"Airport",NA,"No Cars Available","12/7/2016 23:53",NA,2016-07-12 23:53:00,NA,"12","23"
4020,"Airport",NA,"No Cars Available","13-07-2016 00:02:14",NA,2016-07-13 00:02:00,NA,"13","00"
4022,"City",NA,"No Cars Available","13-07-2016 00:07:31",NA,2016-07-13 00:07:00,NA,"13","00"
4026,"City",NA,"No Cars Available","13-07-2016 00:08:23",NA,2016-07-13 00:08:00,NA,"13","00"
4025,"City",NA,"No Cars Available","13-07-2016 00:12:33",NA,2016-07-13 00:12:00,NA,"13","00"
2684,"Airport",NA,"No Cars Available","13-07-2016 00:14:40",NA,2016-07-13 00:14:00,NA,"13","00"
2685,"City",NA,"No Cars Available","13-07-2016 00:16:12",NA,2016-07-13 00:16:00,NA,"13","00"
2686,"City",NA,"No Cars Available","13-07-2016 00:24:18",NA,2016-07-13 00:24:00,NA,"13","00"
2688,"City",NA,"No Cars Available","13-07-2016 00:26:02",NA,2016-07-13 00:26:00,NA,"13","00"
2687,"Airport",NA,"No Cars Available","13-07-2016 00:31:02",NA,2016-07-13 00:31:00,NA,"13","00"
2690,"Airport",NA,"No Cars Available","13-07-2016 00:44:18",NA,2016-07-13 00:44:00,NA,"13","00"
2695,"Airport",NA,"No Cars Available","13-07-2016 00:48:15",NA,2016-07-13 00:48:00,NA,"13","00"
2693,"Airport",NA,"No Cars Available","13-07-2016 00:49:46",NA,2016-07-13 00:49:00,NA,"13","00"
2696,"Airport",NA,"No Cars Available","13-07-2016 00:50:15",NA,2016-07-13 00:50:00,NA,"13","00"
2694,"Airport",NA,"No Cars Available","13-07-2016 00:50:22",NA,2016-07-13 00:50:00,NA,"13","00"
2698,"Airport",NA,"No Cars Available","13-07-2016 00:55:59",NA,2016-07-13 00:55:00,NA,"13","00"
2697,"City",NA,"No Cars Available","13-07-2016 00:57:01",NA,2016-07-13 00:57:00,NA,"13","00"
2699,"Airport",NA,"No Cars Available","13-07-2016 00:59:51",NA,2016-07-13 00:59:00,NA,"13","00"
2700,"City",NA,"No Cars Available","13-07-2016 01:03:02",NA,2016-07-13 01:03:00,NA,"13","01"
2703,"City",NA,"No Cars Available","13-07-2016 01:09:58",NA,2016-07-13 01:09:00,NA,"13","01"
2705,"Airport",NA,"No Cars Available","13-07-2016 01:15:29",NA,2016-07-13 01:15:00,NA,"13","01"
2706,"Airport",NA,"No Cars Available","13-07-2016 01:21:14",NA,2016-07-13 01:21:00,NA,"13","01"
2710,"Airport",NA,"No Cars Available","13-07-2016 01:44:02",NA,2016-07-13 01:44:00,NA,"13","01"
2711,"City",NA,"No Cars Available","13-07-2016 01:47:28",NA,2016-07-13 01:47:00,NA,"13","01"
2712,"Airport",NA,"No Cars Available","13-07-2016 01:53:20",NA,2016-07-13 01:53:00,NA,"13","01"
2716,"City",NA,"No Cars Available","13-07-2016 01:56:49",NA,2016-07-13 01:56:00,NA,"13","01"
2715,"Airport",NA,"No Cars Available","13-07-2016 01:58:14",NA,2016-07-13 01:58:00,NA,"13","01"
2718,"City",NA,"No Cars Available","13-07-2016 02:06:39",NA,2016-07-13 02:06:00,NA,"13","02"
2720,"City",NA,"No Cars Available","13-07-2016 02:13:21",NA,2016-07-13 02:13:00,NA,"13","02"
2722,"Airport",NA,"No Cars Available","13-07-2016 02:16:38",NA,2016-07-13 02:16:00,NA,"13","02"
2721,"Airport",NA,"No Cars Available","13-07-2016 02:22:00",NA,2016-07-13 02:22:00,NA,"13","02"
2725,"Airport",NA,"No Cars Available","13-07-2016 02:26:30",NA,2016-07-13 02:26:00,NA,"13","02"
2726,"City",NA,"No Cars Available","13-07-2016 02:27:48",NA,2016-07-13 02:27:00,NA,"13","02"
2724,"City",NA,"No Cars Available","13-07-2016 02:31:27",NA,2016-07-13 02:31:00,NA,"13","02"
2734,"City",NA,"No Cars Available","13-07-2016 02:35:47",NA,2016-07-13 02:35:00,NA,"13","02"
2728,"City",NA,"No Cars Available","13-07-2016 02:35:52",NA,2016-07-13 02:35:00,NA,"13","02"
2730,"City",NA,"No Cars Available","13-07-2016 02:37:05",NA,2016-07-13 02:37:00,NA,"13","02"
2727,"City",NA,"No Cars Available","13-07-2016 02:38:06",NA,2016-07-13 02:38:00,NA,"13","02"
2735,"Airport",NA,"No Cars Available","13-07-2016 02:43:44",NA,2016-07-13 02:43:00,NA,"13","02"
2738,"City",NA,"No Cars Available","13-07-2016 02:48:50",NA,2016-07-13 02:48:00,NA,"13","02"
2739,"Airport",NA,"No Cars Available","13-07-2016 02:55:58",NA,2016-07-13 02:55:00,NA,"13","02"
2737,"Airport",NA,"No Cars Available","13-07-2016 02:56:33",NA,2016-07-13 02:56:00,NA,"13","02"
2741,"Airport",NA,"No Cars Available","13-07-2016 03:10:02",NA,2016-07-13 03:10:00,NA,"13","03"
2743,"Airport",NA,"No Cars Available","13-07-2016 03:12:16",NA,2016-07-13 03:12:00,NA,"13","03"
2744,"City",NA,"No Cars Available","13-07-2016 03:13:48",NA,2016-07-13 03:13:00,NA,"13","03"
2745,"City",NA,"No Cars Available","13-07-2016 03:14:45",NA,2016-07-13 03:14:00,NA,"13","03"
2748,"Airport",NA,"No Cars Available","13-07-2016 03:19:02",NA,2016-07-13 03:19:00,NA,"13","03"
2749,"Airport",NA,"No Cars Available","13-07-2016 03:30:39",NA,2016-07-13 03:30:00,NA,"13","03"
2753,"City",NA,"No Cars Available","13-07-2016 03:33:25",NA,2016-07-13 03:33:00,NA,"13","03"
2751,"Airport",NA,"No Cars Available","13-07-2016 03:33:57",NA,2016-07-13 03:33:00,NA,"13","03"
2754,"Airport",NA,"No Cars Available","13-07-2016 03:35:22",NA,2016-07-13 03:35:00,NA,"13","03"
2755,"Airport",NA,"No Cars Available","13-07-2016 03:37:10",NA,2016-07-13 03:37:00,NA,"13","03"
2756,"Airport",NA,"No Cars Available","13-07-2016 03:41:42",NA,2016-07-13 03:41:00,NA,"13","03"
2757,"Airport",NA,"No Cars Available","13-07-2016 03:44:25",NA,2016-07-13 03:44:00,NA,"13","03"
2760,"City",NA,"No Cars Available","13-07-2016 03:46:37",NA,2016-07-13 03:46:00,NA,"13","03"
2763,"City",NA,"No Cars Available","13-07-2016 03:58:00",NA,2016-07-13 03:58:00,NA,"13","03"
2765,"Airport",NA,"No Cars Available","13-07-2016 04:03:17",NA,2016-07-13 04:03:00,NA,"13","04"
2766,"City",NA,"No Cars Available","13-07-2016 04:11:06",NA,2016-07-13 04:11:00,NA,"13","04"
2770,"Airport",NA,"No Cars Available","13-07-2016 04:22:16",NA,2016-07-13 04:22:00,NA,"13","04"
2773,"Airport",NA,"No Cars Available","13-07-2016 04:32:49",NA,2016-07-13 04:32:00,NA,"13","04"
2776,"City",NA,"No Cars Available","13-07-2016 04:38:48",NA,2016-07-13 04:38:00,NA,"13","04"
2772,"Airport",NA,"No Cars Available","13-07-2016 04:40:37",NA,2016-07-13 04:40:00,NA,"13","04"
2775,"Airport",NA,"No Cars Available","13-07-2016 04:42:02",NA,2016-07-13 04:42:00,NA,"13","04"
2783,"Airport",NA,"No Cars Available","13-07-2016 04:50:45",NA,2016-07-13 04:50:00,NA,"13","04"
2790,"City",NA,"No Cars Available","13-07-2016 04:53:06",NA,2016-07-13 04:53:00,NA,"13","04"
2804,"City",NA,"No Cars Available","13-07-2016 04:58:10",NA,2016-07-13 04:58:00,NA,"13","04"
2807,"City",NA,"No Cars Available","13-07-2016 05:04:11",NA,2016-07-13 05:04:00,NA,"13","05"
2817,"City",NA,"No Cars Available","13-07-2016 05:04:12",NA,2016-07-13 05:04:00,NA,"13","05"
2812,"City",NA,"No Cars Available","13-07-2016 05:10:34",NA,2016-07-13 05:10:00,NA,"13","05"
2821,"City",NA,"No Cars Available","13-07-2016 05:13:47",NA,2016-07-13 05:13:00,NA,"13","05"
2843,"City",NA,"No Cars Available","13-07-2016 05:27:44",NA,2016-07-13 05:27:00,NA,"13","05"
2838,"City",NA,"No Cars Available","13-07-2016 05:30:28",NA,2016-07-13 05:30:00,NA,"13","05"
2850,"Airport",NA,"No Cars Available","13-07-2016 05:37:47",NA,2016-07-13 05:37:00,NA,"13","05"
2870,"City",NA,"No Cars Available","13-07-2016 05:41:13",NA,2016-07-13 05:41:00,NA,"13","05"
2868,"City",NA,"No Cars Available","13-07-2016 05:44:24",NA,2016-07-13 05:44:00,NA,"13","05"
2852,"City",NA,"No Cars Available","13-07-2016 05:44:44",NA,2016-07-13 05:44:00,NA,"13","05"
2874,"City",NA,"No Cars Available","13-07-2016 05:45:59",NA,2016-07-13 05:45:00,NA,"13","05"
2878,"City",NA,"No Cars Available","13-07-2016 05:55:28",NA,2016-07-13 05:55:00,NA,"13","05"
2892,"City",NA,"No Cars Available","13-07-2016 05:55:54",NA,2016-07-13 05:55:00,NA,"13","05"
2882,"City",NA,"No Cars Available","13-07-2016 05:58:33",NA,2016-07-13 05:58:00,NA,"13","05"
2893,"City",NA,"No Cars Available","13-07-2016 06:04:20",NA,2016-07-13 06:04:00,NA,"13","06"
2904,"City",NA,"No Cars Available","13-07-2016 06:07:12",NA,2016-07-13 06:07:00,NA,"13","06"
2915,"City",NA,"No Cars Available","13-07-2016 06:20:39",NA,2016-07-13 06:20:00,NA,"13","06"
2921,"City",NA,"No Cars Available","13-07-2016 06:20:53",NA,2016-07-13 06:20:00,NA,"13","06"
2925,"City",NA,"No Cars Available","13-07-2016 06:21:43",NA,2016-07-13 06:21:00,NA,"13","06"
2930,"City",NA,"No Cars Available","13-07-2016 06:26:50",NA,2016-07-13 06:26:00,NA,"13","06"
2949,"City",NA,"No Cars Available","13-07-2016 06:40:38",NA,2016-07-13 06:40:00,NA,"13","06"
2955,"City",NA,"No Cars Available","13-07-2016 06:41:50",NA,2016-07-13 06:41:00,NA,"13","06"
2954,"City",NA,"No Cars Available","13-07-2016 06:44:03",NA,2016-07-13 06:44:00,NA,"13","06"
2976,"City",NA,"No Cars Available","13-07-2016 06:50:44",NA,2016-07-13 06:50:00,NA,"13","06"
2967,"City",NA,"No Cars Available","13-07-2016 06:52:21",NA,2016-07-13 06:52:00,NA,"13","06"
2972,"City",NA,"No Cars Available","13-07-2016 06:55:45",NA,2016-07-13 06:55:00,NA,"13","06"
2980,"City",NA,"No Cars Available","13-07-2016 06:57:15",NA,2016-07-13 06:57:00,NA,"13","06"
2981,"City",NA,"No Cars Available","13-07-2016 07:03:27",NA,2016-07-13 07:03:00,NA,"13","07"
2984,"City",NA,"No Cars Available","13-07-2016 07:05:33",NA,2016-07-13 07:05:00,NA,"13","07"
2999,"Airport",NA,"No Cars Available","13-07-2016 07:10:18",NA,2016-07-13 07:10:00,NA,"13","07"
3003,"City",NA,"No Cars Available","13-07-2016 07:13:39",NA,2016-07-13 07:13:00,NA,"13","07"
3000,"City",NA,"No Cars Available","13-07-2016 07:16:37",NA,2016-07-13 07:16:00,NA,"13","07"
3007,"City",NA,"No Cars Available","13-07-2016 07:21:15",NA,2016-07-13 07:21:00,NA,"13","07"
3002,"City",NA,"No Cars Available","13-07-2016 07:21:45",NA,2016-07-13 07:21:00,NA,"13","07"
3011,"City",NA,"No Cars Available","13-07-2016 07:22:33",NA,2016-07-13 07:22:00,NA,"13","07"
3029,"City",NA,"No Cars Available","13-07-2016 07:36:22",NA,2016-07-13 07:36:00,NA,"13","07"
3047,"City",NA,"No Cars Available","13-07-2016 07:42:40",NA,2016-07-13 07:42:00,NA,"13","07"
3046,"City",NA,"No Cars Available","13-07-2016 07:43:36",NA,2016-07-13 07:43:00,NA,"13","07"
3056,"City",NA,"No Cars Available","13-07-2016 07:48:26",NA,2016-07-13 07:48:00,NA,"13","07"
3058,"City",NA,"No Cars Available","13-07-2016 07:55:34",NA,2016-07-13 07:55:00,NA,"13","07"
3071,"City",NA,"No Cars Available","13-07-2016 08:07:03",NA,2016-07-13 08:07:00,NA,"13","08"
3077,"City",NA,"No Cars Available","13-07-2016 08:12:02",NA,2016-07-13 08:12:00,NA,"13","08"
3078,"City",NA,"No Cars Available","13-07-2016 08:14:30",NA,2016-07-13 08:14:00,NA,"13","08"
3095,"City",NA,"No Cars Available","13-07-2016 08:15:08",NA,2016-07-13 08:15:00,NA,"13","08"
3091,"City",NA,"No Cars Available","13-07-2016 08:16:05",NA,2016-07-13 08:16:00,NA,"13","08"
3087,"City",NA,"No Cars Available","13-07-2016 08:19:00",NA,2016-07-13 08:19:00,NA,"13","08"
3093,"City",NA,"No Cars Available","13-07-2016 08:23:33",NA,2016-07-13 08:23:00,NA,"13","08"
3103,"City",NA,"No Cars Available","13-07-2016 08:23:52",NA,2016-07-13 08:23:00,NA,"13","08"
3102,"City",NA,"No Cars Available","13-07-2016 08:27:14",NA,2016-07-13 08:27:00,NA,"13","08"
3106,"City",NA,"No Cars Available","13-07-2016 08:27:41",NA,2016-07-13 08:27:00,NA,"13","08"
3105,"City",NA,"No Cars Available","13-07-2016 08:29:20",NA,2016-07-13 08:29:00,NA,"13","08"
3128,"City",NA,"No Cars Available","13-07-2016 08:33:01",NA,2016-07-13 08:33:00,NA,"13","08"
3116,"City",NA,"No Cars Available","13-07-2016 08:34:31",NA,2016-07-13 08:34:00,NA,"13","08"
3115,"City",NA,"No Cars Available","13-07-2016 08:37:42",NA,2016-07-13 08:37:00,NA,"13","08"
3121,"City",NA,"No Cars Available","13-07-2016 08:39:51",NA,2016-07-13 08:39:00,NA,"13","08"
3124,"City",NA,"No Cars Available","13-07-2016 08:40:39",NA,2016-07-13 08:40:00,NA,"13","08"
3127,"City",NA,"No Cars Available","13-07-2016 08:41:04",NA,2016-07-13 08:41:00,NA,"13","08"
3133,"City",NA,"No Cars Available","13-07-2016 08:42:30",NA,2016-07-13 08:42:00,NA,"13","08"
3136,"City",NA,"No Cars Available","13-07-2016 08:51:28",NA,2016-07-13 08:51:00,NA,"13","08"
3164,"City",NA,"No Cars Available","13-07-2016 09:05:28",NA,2016-07-13 09:05:00,NA,"13","09"
3165,"City",NA,"No Cars Available","13-07-2016 09:09:20",NA,2016-07-13 09:09:00,NA,"13","09"
3167,"City",NA,"No Cars Available","13-07-2016 09:10:21",NA,2016-07-13 09:10:00,NA,"13","09"
3178,"City",NA,"No Cars Available","13-07-2016 09:20:15",NA,2016-07-13 09:20:00,NA,"13","09"
3195,"City",NA,"No Cars Available","13-07-2016 09:34:47",NA,2016-07-13 09:34:00,NA,"13","09"
3204,"City",NA,"No Cars Available","13-07-2016 09:37:15",NA,2016-07-13 09:37:00,NA,"13","09"
3199,"City",NA,"No Cars Available","13-07-2016 09:41:57",NA,2016-07-13 09:41:00,NA,"13","09"
3219,"City",NA,"No Cars Available","13-07-2016 09:45:12",NA,2016-07-13 09:45:00,NA,"13","09"
3209,"City",NA,"No Cars Available","13-07-2016 09:52:16",NA,2016-07-13 09:52:00,NA,"13","09"
3225,"City",NA,"No Cars Available","13-07-2016 09:59:46",NA,2016-07-13 09:59:00,NA,"13","09"
3241,"City",NA,"No Cars Available","13-07-2016 10:04:45",NA,2016-07-13 10:04:00,NA,"13","10"
3234,"City",NA,"No Cars Available","13-07-2016 10:05:27",NA,2016-07-13 10:05:00,NA,"13","10"
3239,"City",NA,"No Cars Available","13-07-2016 10:05:47",NA,2016-07-13 10:05:00,NA,"13","10"
3252,"City",NA,"No Cars Available","13-07-2016 10:07:58",NA,2016-07-13 10:07:00,NA,"13","10"
3244,"City",NA,"No Cars Available","13-07-2016 10:09:09",NA,2016-07-13 10:09:00,NA,"13","10"
3246,"City",NA,"No Cars Available","13-07-2016 10:11:23",NA,2016-07-13 10:11:00,NA,"13","10"
3257,"City",NA,"No Cars Available","13-07-2016 10:12:07",NA,2016-07-13 10:12:00,NA,"13","10"
3251,"City",NA,"No Cars Available","13-07-2016 10:12:52",NA,2016-07-13 10:12:00,NA,"13","10"
3247,"City",NA,"No Cars Available","13-07-2016 10:13:08",NA,2016-07-13 10:13:00,NA,"13","10"
3259,"City",NA,"No Cars Available","13-07-2016 10:16:53",NA,2016-07-13 10:16:00,NA,"13","10"
3267,"City",NA,"No Cars Available","13-07-2016 10:25:44",NA,2016-07-13 10:25:00,NA,"13","10"
3269,"Airport",NA,"No Cars Available","13-07-2016 10:31:15",NA,2016-07-13 10:31:00,NA,"13","10"
3272,"City",NA,"No Cars Available","13-07-2016 10:38:09",NA,2016-07-13 10:38:00,NA,"13","10"
3278,"City",NA,"No Cars Available","13-07-2016 10:40:21",NA,2016-07-13 10:40:00,NA,"13","10"
3279,"Airport",NA,"No Cars Available","13-07-2016 10:41:58",NA,2016-07-13 10:41:00,NA,"13","10"
3284,"Airport",NA,"No Cars Available","13-07-2016 10:49:30",NA,2016-07-13 10:49:00,NA,"13","10"
3288,"City",NA,"No Cars Available","13-07-2016 11:03:57",NA,2016-07-13 11:03:00,NA,"13","11"
3290,"City",NA,"No Cars Available","13-07-2016 11:14:32",NA,2016-07-13 11:14:00,NA,"13","11"
3296,"City",NA,"No Cars Available","13-07-2016 11:39:17",NA,2016-07-13 11:39:00,NA,"13","11"
3308,"City",NA,"No Cars Available","13-07-2016 11:58:29",NA,2016-07-13 11:58:00,NA,"13","11"
3322,"City",NA,"No Cars Available","13-07-2016 12:21:27",NA,2016-07-13 12:21:00,NA,"13","12"
3325,"Airport",NA,"No Cars Available","13-07-2016 12:26:46",NA,2016-07-13 12:26:00,NA,"13","12"
3332,"City",NA,"No Cars Available","13-07-2016 12:34:06",NA,2016-07-13 12:34:00,NA,"13","12"
3331,"City",NA,"No Cars Available","13-07-2016 12:37:35",NA,2016-07-13 12:37:00,NA,"13","12"
3335,"City",NA,"No Cars Available","13-07-2016 12:39:01",NA,2016-07-13 12:39:00,NA,"13","12"
3345,"Airport",NA,"No Cars Available","13-07-2016 13:04:58",NA,2016-07-13 13:04:00,NA,"13","13"
3350,"City",NA,"No Cars Available","13-07-2016 13:17:08",NA,2016-07-13 13:17:00,NA,"13","13"
3349,"Airport",NA,"No Cars Available","13-07-2016 13:18:21",NA,2016-07-13 13:18:00,NA,"13","13"
3361,"City",NA,"No Cars Available","13-07-2016 13:32:11",NA,2016-07-13 13:32:00,NA,"13","13"
3356,"Airport",NA,"No Cars Available","13-07-2016 13:32:46",NA,2016-07-13 13:32:00,NA,"13","13"
3364,"Airport",NA,"No Cars Available","13-07-2016 13:41:21",NA,2016-07-13 13:41:00,NA,"13","13"
3368,"City",NA,"No Cars Available","13-07-2016 13:53:34",NA,2016-07-13 13:53:00,NA,"13","13"
3371,"City",NA,"No Cars Available","13-07-2016 14:02:38",NA,2016-07-13 14:02:00,NA,"13","14"
3373,"City",NA,"No Cars Available","13-07-2016 14:06:55",NA,2016-07-13 14:06:00,NA,"13","14"
3374,"City",NA,"No Cars Available","13-07-2016 14:13:45",NA,2016-07-13 14:13:00,NA,"13","14"
3376,"Airport",NA,"No Cars Available","13-07-2016 14:18:40",NA,2016-07-13 14:18:00,NA,"13","14"
3386,"Airport",NA,"No Cars Available","13-07-2016 14:39:43",NA,2016-07-13 14:39:00,NA,"13","14"
3389,"City",NA,"No Cars Available","13-07-2016 14:39:52",NA,2016-07-13 14:39:00,NA,"13","14"
